title,originallink,link,description,pubDate,company
"제7기 정비사업 실무 아카데미 2, 3강 | 재개발·재건축, 조합 외 시행방...",http://www.arunews.com/news/articleView.html?idxno=49209,http://www.arunews.com/news/articleView.html?idxno=49209,"한국주택경제신문 부설 평생교육원이 재개발·재건축의 다양한 시행유형에 대해 강의했다. 전통적인... 4강은 세종코퍼레이션 이태원 본부장이 '정비사업과 도시계획 실무'를, 5강은 대화감정평가법인 강무진... ","Wed, 18 Jun 2025 12:00:00 +0900",한국경제감정평가법인
"감정평가법인 리서치…인지도 '나라', 선호도 '대한' 1위",http://biz.chosun.com/site/data/html_dir/2014/09/23/2014092301192.html,https://n.news.naver.com/mnews/article/366/0000218731?sid=004,"감정평가법인 한국주택경제신문에서 브랜드 설문조사를 실시한 결과, 13개 대형 감정평가법인 중에서 재개발•재건축 추진위원장 및 조합장 등에게 인지도가 가장 높은 곳은 ‘나라감정평가법인’, 선호도에서는... ","Tue, 23 Sep 2014 10:04:00 +0900",한국경제감정평가법인
[인사] 서울특별시 ; 한국농촌경제연구원 ; 나라감정평가법인,,https://n.news.naver.com/mnews/article/015/0000594522?sid=102,5급&gt; *동부수도사업소장 朴容浩*버스체계개선반장 金賢植*정책비서관 金鴻起*청사관리반장 직무대리 朴根*운수물류과장 &quot; 洪起殷 &lt;&gt; 한국농촌경제연구원 *농업관측정보센터장 吳世翼 &lt;&gt; 나라감정평가법인 *대표이사... ,"Tue, 25 Feb 2003 15:16:00 +0900",한국경제감정평가법인
"신성엔지니어링, 서울시 환경상 '에너지전환 분야 우수상' 수상",http://www.e2news.com/news/articleView.html?idxno=320526,http://www.e2news.com/news/articleView.html?idxno=320526,"신성엔지니어링은 신재생에너지, 중앙공조, 산업공조, 공조플랜트설비 등 사업을 영위하고 있는 냉동공조 업계 선도기업이다. 특히 신재생에너지 분야에서는 지열 냉난방 시스템, 수열 냉난방 시스템, 연료전지, 태양광... ","Thu, 12 Jun 2025 15:44:00 +0900",신성플랜트
"신성엔지니어링, 2025 서울시 환경상 '에너지전환 분야 우수상' 수상",https://www.gasnews.com/news/articleView.html?idxno=120512,https://www.gasnews.com/news/articleView.html?idxno=120512,"신성엔지니어링은 신재생에너지, 중앙공조, 산업공조, 공조플랜트설비 등 사업을 영위하고 있는 냉동공조 업계 선도 기업이다. 특히, 신재생에너지 분야에서는 지열 냉난방 시스템, 수열 냉난방 시스템, 연료전지, 태양광... ","Thu, 12 Jun 2025 08:52:00 +0900",신성플랜트
"신성엔지니어링, 2025 서울특별시 환경상 '에너지전환 분야 우수상' 수상",https://www.todayenergy.kr/news/articleView.html?idxno=284396,https://www.todayenergy.kr/news/articleView.html?idxno=284396,"신성엔지니어링은 신재생에너지, 중앙공조, 산업공조, 공조플랜트설비 등 사업을 영위하고 있는 냉동공조 업계 선도 기업이다. 특히, 신재생에너지 분야에서는 지열 냉난방 시스템, 수열 냉난방 시스템, 연료전지, 태양광... ","Thu, 12 Jun 2025 11:54:00 +0900",신성플랜트
"신성엔지니어링, 서울시 환경상 '에너지전환 분야 우수상' 수상",http://www.e-platform.net/news/articleView.html?idxno=93951,http://www.e-platform.net/news/articleView.html?idxno=93951,"신성엔지니어링은 신재생에너지, 중앙공조, 산업공조, 공조플랜트설비 등 사업을 영위하고 있는 냉동공조 업계 선도 기업이다. 특히 신재생에너지 분야에서는 지열 냉난방 시스템, 수열 냉난방 시스템, 연료전지, 태양광... ","Thu, 12 Jun 2025 09:22:00 +0900",신성플랜트
[경기 강소기업] '(주)신성플랜트' 분진·악취 제거 기술 독보적…탄소...,http://www.incheonilbo.com/news/articleView.html?idxno=1192305,http://www.incheonilbo.com/news/articleView.html?idxno=1192305,"/사진제공=㈜신성플랜트 ㈜신성플랜트는 크게는 지구의 미래를, 작게는 근로자가 열악한 근무환경에서 조금이나마 벗어날 수 있도록 끊임없는 노력하는 환경설비를 제작·설치하는 여과 집진설비 전문 기업이다.... ","Tue, 02 May 2023 15:48:00 +0900",신성플랜트
[제61회 무역의 날 수상자] 철탑산업훈장 윤석상 (주)신성씨앤피 대표,https://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=93785,https://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=93785,"●수출품목 : 수산화리튬 분쇄 공정 설비●수출실적 : 1,500만불신성세라믹 설립 이후 플랜트 사업에 진출하며 2차전지 제조의 핵심 요소인 수산화리튬 분쇄 공정 설비의 국산화에 기여했다. 우수한 기술력으로 2023년... ","Thu, 05 Dec 2024 19:16:00 +0900",신성플랜트
"신성이엔지, 주가 급등…美 대선 토론 '해리스 완승' 신재생株 들썩",http://www.thebigdata.co.kr/view.php?ud=202409120337174233cd1e7f0bdf_23,http://www.thebigdata.co.kr/view.php?ud=202409120337174233cd1e7f0bdf_23,"대명에너지와 SDN, 에스에너지, HD현대에너지솔루션, 동국S&amp;C, 금양그린파워, 대창솔루션, 캐리, SK오션플랜트, 신성이엔지 등의 강세가 나타났다. 해리스 부통령은 기후 변화를 막기 위해 환경 규제를 강조하고 있어... ","Thu, 12 Sep 2024 03:38:00 +0900",신성플랜트
[기술혁신대상] 신성플랜트‥10년의 혁신…산업폐기물 잡아내는 '지구지...,http://www.hankyung.com/news/app/newsview.php?aid=2009020324351,https://n.news.naver.com/mnews/article/015/0002041190?sid=101,신성플랜트(대표 김용철)는 집진기 전문 제작설치 및 백필터 전문제조업체로 '지구환경을 지키는 생명존중의 정신'을 경영이념으로 내세우고 있다. 이 회사는 전문적이고 효율적인 경영을 통해 10년 이상의 방지시설 업체... ,"Wed, 04 Feb 2009 18:31:00 +0900",신성플랜트
"[신상품 히트박스] 신성플랜트, 콘백",,https://n.news.naver.com/mnews/article/011/0001981742?sid=101,집진기용 필터 효율성 50% 이상 높여 환경설비 제작업체인 신성플랜트는 효율성을 50% 이상 높인 집진기용 필터 ‘콘백(사진)’을 개발해 선보였다. 집진기의 내부에는 먼지를 거르기 위해 일반적으로 원통형 필터가... ,"Tue, 02 Dec 2008 17:06:00 +0900",신성플랜트
"SK오션플랜트, 주가 급등…美시청자 63% “해리스 승리” 풍력株 '훨훨'",http://www.thebigdata.co.kr/view.php?ud=202409120344145734cd1e7f0bdf_23,http://www.thebigdata.co.kr/view.php?ud=202409120344145734cd1e7f0bdf_23,"대명에너지와 SDN, 에스에너지, HD현대에너지솔루션, 동국S&amp;C, 금양그린파워, 대창솔루션, 캐리, SK오션플랜트, 신성이엔지 등의 강세가 나타났다. 해리스 부통령은 기후 변화를 막기 위해 환경 규제를 강조하고 있어... ","Thu, 12 Sep 2024 03:46:00 +0900",신성플랜트
최윤식 관세사(관세법인커스앤) 모친상,http://www.taxtimes.co.kr/news/article.html?no=254018,http://www.taxtimes.co.kr/news/article.html?no=254018,□ 발 인 : 2022년 3월18일 □ 빈 소 : 안양장례식장 귀빈실 B1층(경기도 안양시 동안구 엘에스로144번길 190) □ 연락처: 02-761-1019(관세법인커스앤),"Wed, 16 Mar 2022 11:40:00 +0900",관세법인커스앤
‘캄보디아 FTA활용 세미나 및 상담회’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=205824,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=205824,"1부로 진행된 세미나에는 금융, 무역, 건설 등 여러 산업 분야의 25개사 33명이 참석해 연사인 캄보디아 관세청 Chea Samnang 부국장과 커스앤 관세법인 박주형 관세사의 발표내용을 청취하는 시간을 가졌다.... ","Tue, 12 Sep 2023 16:12:00 +0900",관세법인커스앤
정인교 산업부 통상본부장 “새 정부 美 관세 협상 신속 처리 준비가 최...,https://www.knnews.co.kr/news/articleView.php?idxno=1460234,https://www.knnews.co.kr/news/articleView.php?idxno=1460234,"한편 정 본부장의 강연 이후에는 박승창 중국경영연구소장의 ‘트럼프 2기 통상규제 정책과 중국의 대응’, 박주형 관세법인 커스앤 대표의 ‘트럼프 2.0 행정부 관세정책 동향’, 코트라의 관세대응 119 상담사례 소개 등이... ","Fri, 09 May 2025 16:08:00 +0900",관세법인커스앤
"서울본부세관, 수출입 안전관리 우수업체(AEO) 공인증서 수여",http://www.intn.co.kr/news/articleView.html?idxno=2035458,http://www.intn.co.kr/news/articleView.html?idxno=2035458,"㈜삼화기업, ㈜리얼게인, 관세법인 커스앤 등 7개 업체는 신규공인을, ㈜엘지화학, ㈜삼양사, ㈜한독 등 13개 업체는 재공인을 받았다. 이번 공인업체 중 화물운송주선업의 비중이 55%를 차지해 화물운송주선업... ","Fri, 03 May 2024 07:00:00 +0900",관세법인커스앤
"서울세관, 수출입 안전관리 우수업체(AEO) 공인증서 수여",http://www.joseilbo.com/news/news_read.php?uid=515888&class=8&grp=,https://n.news.naver.com/mnews/article/123/0002333245?sid=101,"이번 AEO 심의에서 삼화기업, 리얼게인, 관세법인 커스앤 등 7개 업체는 신규공인을, 엘지화학, 삼양사, 한독 등 13개 업체는 재공인을 받았다. 이번 공인업체 중 화물운송주선업의 비중이 55%를 차지해... ","Thu, 02 May 2024 18:18:00 +0900",관세법인커스앤
정현균 관세사(관세법인커스앤) 결혼,http://www.taxtimes.co.kr/news/article.html?no=259821,http://www.taxtimes.co.kr/news/article.html?no=259821,□ 일시 : 2023년 6월10일 오후 2시 30분 □ 장소 : 해군호텔 W웨딩홀 세인트홀(서울시 영등포구 가마산로 538) □ 연락처 : 02-2017-3300(관세법인커스앤),"Mon, 05 Jun 2023 13:18:00 +0900",관세법인커스앤
"엘지화학 등 20곳, 화물 검사비율 축소 등 다양한 관세행정 혜택",http://www.taxtimes.co.kr/news/article.html?no=264431,http://www.taxtimes.co.kr/news/article.html?no=264431,"이날 ㈜삼화기업, ㈜리얼게인, 관세법인 커스앤 등 7개 업체는 신규공인을, ㈜엘지화학, ㈜삼양사, ㈜한독 등 13개 업체는 재공인을 받았다. 이번 공인업체 중 화물운송주선업의 비중이 55%를 차지해 화물운송주선업... ","Fri, 03 May 2024 07:38:00 +0900",관세법인커스앤
쿠알라룸푸르 FTA 활용지원센터 진출기업 세미나,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=204301,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=204301,"이번 개소식 행사를 겸한 세미나에는 산업통상자원부와 말레이시아 관세청, 한국 커스앤 관세법인, 무역협회 및 현지 노무 변호사가 연사로 참가해 RCEP 및 한-아세안 FTA의 성과를 되짚어보고 향후 활성화를... ","Wed, 06 Sep 2023 14:50:00 +0900",관세법인커스앤
캄보디아 육류 내장 부속기관 긴급 수입제한 조치(세이프가드) 시행,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=90&CONTENTS_NO=1&bbsGbn=244&bbsSn=244&pNttSn=215184,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=90&CONTENTS_NO=1&bbsGbn=244&bbsSn=244&pNttSn=215184,"•       KOTRA 프놈펜무역관(서원준 대리) : +855 (0) 23 999 099, kotrapnh@kotra.or.kr •       커스앤 관세법인(차유석 관세사) : +82 010 6740 5001, yscha@cusan.co.kr 자료: 캄보디아 관세청 및 농림수산부, 시행령 제17호, Phnom Penh... ","Thu, 16 May 2024 18:00:00 +0900",관세법인커스앤
"자동차의 신경망, 美 와이어 하네스 시장동향",http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=188399,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=188399,"자료: USITC(2021.4.30), 관세법인 커스앤 미래 모빌리티 시대로의 전환점에 서있는 자동차산업의 핵심에 있는 것이 자동차의 신경망으로 불리우는 와이어 하네스이다. 내연기관 부품이 줄고 전장... ","Mon, 10 May 2021 10:17:00 +0900",관세법인커스앤
정관신도시~장안·반룡산단 통근버스 운행,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8282492&ref=A,https://n.news.naver.com/mnews/article/056/0011972842?sid=101,"부산시는 다음 달 1일부터 정관신도시와 장안·반룡산업단지를 잇는 신규 노선에 통근버스를 운영합니다. 현재 장안산업단지에는 99개 기업에 3천800여 명이, 반룡산업단지에는 86개 기업에 천100여 명이 근무 중이며... ","Thu, 19 Jun 2025 10:16:00 +0900",장안
부산 정관신도시~장안·반룡산단 통근버스 운행,https://www.newsis.com/view/NISX20250618_0003217294,https://n.news.naver.com/mnews/article/003/0013309547?sid=102,"정관신도시에서 장안·반룡산단을 잇는 신규 노선에 통근버스를 투입한다고 18일 밝혔다. 이번 노선 신설은... 현재 장안산업단지에는 총 99개 입주기업에 3882명의 근로자가, 반룡산업단지에는 86개 입주기업에 1133명의... ","Wed, 18 Jun 2025 08:54:00 +0900",장안
"부산시, 정관신도시~장안·반룡산단 통근 노선 신설",https://www.news1.kr/local/busan-gyeongnam/5817095,https://n.news.naver.com/mnews/article/421/0008317566?sid=102,"정관신도시에서 장안산단·반룡산단을 잇는 신규 노선에 통근버스를 투입한다고 18일 밝혔다. 이번 조치는... 장안산업단지에는 총 99개 입주기업에 3882명의 근로자가, 반룡산업단지에는 86개 입주기업에 1133명의... ","Wed, 18 Jun 2025 08:01:00 +0900",장안
부산 정관신도시∼장안·반룡산업단지 통근버스 내달 1일부터 운행,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20250618.99099005720,https://n.news.naver.com/mnews/article/658/0000110720?sid=102,"부산시와 부산경제진흥원은 다음 달 1일부터 정관신도시와 장안·반룡산업단지를 잇는 신규 노선에... 현재 장안산업단지에는 총 99개 입주기업에 3882명의 근로자가, 반룡산업단지에는 86개 입주기업에 1133명의... ","Wed, 18 Jun 2025 08:25:00 +0900",장안
"부지 보상비만 8300억 이상…풍산, 장안읍 이전 본격화",https://www.busan.com/view/busan/view.php?code=2025061809445958809,https://n.news.naver.com/mnews/article/082/0001331154?sid=101,풍산이 부산시에 기장군 장안읍으로의 입주의향서를 제출한 것이다. 풍산 공장은 센텀2지구 사업 부지의... 이전 예정지는 기장군 장안읍 내 63만 6555㎡ 부지로 2030년 입주를 목표로 한다. 시 관계자는 “투기 등의... ,"Wed, 18 Jun 2025 10:01:00 +0900",장안
정관신도시~장안·반룡산단 잇는 동부산권 통근버스 신설,http://www.fnnews.com/news/202506180922584801,https://n.news.naver.com/mnews/article/014/0005364725?sid=102,"정관신도시에서 장안산단·반룡산단을 잇는 신규 노선에 통근버스를 투입한다. 대중교통이 부족한 교통... 또 장안산업단지에는 총 99개 입주기업에 3882명의 근로자가, 반룡산업단지에는 86개 입주기업에 1133명의 근로자가... ","Wed, 18 Jun 2025 09:26:00 +0900",장안
"부산시, 정관신도시~장안·반룡산단 노선 통근버스 신설",https://www.nocutnews.co.kr/news/6356409?utm_source=naver&utm_medium=article&utm_campaign=20250618081751,https://n.news.naver.com/mnews/article/079/0004035861?sid=102,정관신도시에서 장안산단·반룡산단을 잇는 신규 노선에 통근버스를 투입한다고 18일 밝혔다. 정관신도시에서 장안·반룡산단을 오가는 신규 노선은 출근시간(오전 7시)과 퇴근시간(오후 6시) 등 하루 2차례 운행된다.... ,"Wed, 18 Jun 2025 08:18:00 +0900",장안
풍산 이전 지역은 기장군 장안…부산 센텀2지구 첨단산단 탄력,https://www.yna.co.kr/view/AKR20250618025500051?input=1195m,https://n.news.naver.com/mnews/article/001/0015455262?sid=101,"풍산은 입주의향서를 접수해 2030년까지 기장군 장안읍으로 이전하게 된다. 이에 따라 표류해 온 센텀2지구 도시첨단산업단지 조성이 활기를 찾을 것으로 보인다. 부산시는 이곳을 스마트 선박, 로봇·지능형 기계... ","Wed, 18 Jun 2025 07:52:00 +0900",장안
"부산시, 동부산권 산업단지 정관신도시~장안·반룡산단 통근 노선 신설",https://www.kukinews.com/article/view/kuk202506180021,https://www.kukinews.com/article/view/kuk202506180021,장안산단·반룡산단을 잇는 신규 노선에 통근버스를 투입한다고 18일 밝혔다. 이번 조치는 대중교통이 부족한 교통 사각지대를 해소하고 근로자의 출퇴근 스트레스를 줄이기 위해 추진된다. 정관신도시에서 장안... ,"Wed, 18 Jun 2025 08:48:00 +0900",장안
"풍산, 기장군 장안읍 이전 확정…센텀2지구 조성 탄력",http://www.inews24.com/view/1855739,https://n.news.naver.com/mnews/article/031/0000941246?sid=102,이번 입주의향서 접수에 따라 풍산 부산사업장은 센텀2지구 도시첨단산업단지 계획지구에서 기장군 장안읍으로 오는 2030년까지 이전 절차를 밟게 된다. 사업계획서에는 기장군 장안읍 63만6555제곱미터(㎡) 면적에 풍산... ,"Wed, 18 Jun 2025 14:50:00 +0900",장안
[신설법인 현황] (2004년 6월21일~6월26일) 울산,,https://n.news.naver.com/mnews/article/015/0000722765?sid=101,50.선박건조) 전하동 1현대중공업(주) 내 *홍희건설(임채훈.50.주택건설) 언양읍동 부리251의19 *화성기업(강대령.50.선박임가공) 전하동 1 *환성계전(최창규.50.전기공사) 선암동 565의2,"Fri, 02 Jul 2004 17:16:00 +0900",환성계전
[서태영의 포토 바이킹 .20] 대구∼영천 은해사 묘봉암 단풍라이딩,http://www.yeongnam.com/mnews/newsview.do?mode=newsView&newskey=20151127.010400846180001,http://www.yeongnam.com/mnews/newsview.do?mode=newsView&newskey=20151127.010400846180001,하양의 환성사를 지었다. 비록 동화사(제9교구)와 은해사(제10교구)는 관할하는 말사를 달리하는 본사이지만... 부근 계전1교를 건너서 좌회전하여 직진한 뒤 다시 계전2교를 빠져 나와 동강교차로를 만나면 안전하게... ,"Fri, 27 Nov 2015 09:00:00 +0900",환성계전
[ 신설법인 현황 ] (2000년 5월29일 ~ 6월3일) 서울 &lt;1&gt;,,https://n.news.naver.com/mnews/article/015/0000242789?sid=101,건축실내외인테리어) 논현동 238의11 태호빌딩2층 *유창계전(나형주.150.건축물자동제어시공) 동교동... 반도체레이저발생장치) 수하동 16 환성빌딩602호 *한국시그마엘레베이터(조성태.120.승강기류) 천호2동... ,"Fri, 09 Jun 2000 16:16:00 +0900",환성계전
"전기차 관련주, '덩실덩실' 엠에스오토텍·우신시스템·엣지파운드리·...",http://www.finomy.com/news/articleView.html?idxno=230831,http://www.finomy.com/news/articleView.html?idxno=230831,"10일 한국거래소에 따르면 엠에스오토텍, 우신시스템, 엣지파운드리, 모티브링크는 상승했다.... 나노팀, 네오티스, 코스모신소재, KEC, 성호전자, 이닉스, 계양전기, 알멕, KG모빌리티, 파워로직스, SKC 등은 상승했다.... ","Wed, 11 Jun 2025 00:06:00 +0900",네오엠에스
[7월 5일 워크넷 채용정보] 네오헬스테크널러지·서우엠에스·세연시스...,https://www.news2day.co.kr/article/20220705500190,https://www.news2day.co.kr/article/20220705500190,"■ (주)네오헬스테크널러지 설계/개발 (전력전자회로, 전자회로, 펌웨어, 응용 SW)모집 ▷지원자격 : 경력... 서우엠에스(주) 네트워크 구축 업무 담당자 모집 ▷지원자격 : 경력 (최소 1년 0 개월 이상) 필수 / 대졸(2... ","Tue, 05 Jul 2022 14:26:00 +0900",네오엠에스
"현대차·기아 핵심 파트너 엠에스오토텍, 핫스탬핑 기술력으로 글로벌 ...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=330998,https://www.pinpointnews.co.kr/news/articleView.html?idxno=330998,엠에스오토텍 주가가 폭등하고 있다. 25일 한국거래소에 따르면 이날 오전 9시 18분 현재 23.40% 올라 3085원에... 네오오토 폴라리스에스원 포스코DX 우신시스템 알멕 아진산업 코스모신소재 엘앤에프 삼성SDI 삼화전자... ,"Tue, 25 Mar 2025 09:26:00 +0900",네오엠에스
현대공업·엠에스오토텍 등 전기차·자동차부품 관련주 강세,https://www.gukjenews.com/news/articleView.html?idxno=3232519,https://www.gukjenews.com/news/articleView.html?idxno=3232519,"88% 상승한 7530원에, 엠에스오토텍은 19.60% 상승한 2990원에 거래 중이다. 아진산업은 15.08%, 모티브링크 13.49%, 에코플라스틱 7.41%, 폴라리스세원 5.59%, 화신 5.54%, 나노팀 5.07%, 네오오토 4.71%, 삼기이브이 4.65... ","Tue, 25 Mar 2025 10:34:00 +0900",네오엠에스
[네오스타즈] 엠에스오토텍 &quot;올 매출 10%이상 증가 전망&quot;,,https://n.news.naver.com/mnews/article/011/0002160820?sid=101,브라질법인 내년 9월 생산 개시 엠에스오토텍이 해외 자동차부품 매출 증가에 힘입어 올해 매출액 두자릿수 성장에 도전한다. 엠에스오토텍 관계자는 19일 서울경제신문과의 전화통화에서 &quot;현대차 이외의 여러 해외... ,"Sun, 19 Jun 2011 13:33:00 +0900",네오엠에스
"전기차 관련주, '어깨춤 으쓱으쓱' 모티브링크·네오오토·현대공업·한...",http://www.finomy.com/news/articleView.html?idxno=226387,http://www.finomy.com/news/articleView.html?idxno=226387,"상신이디피, 네오티스, 솔루스첨단소재, 성호전자, 상아프론테크, 영화테크, 씨티알모빌리티, 휴맥스, 알멕, 피에스텍, 삼기, 디아이씨, 삼화전기, 이닉스, 파워로직스, 엠에스오토텍, 뉴인텍, 티플랙스... ","Wed, 16 Apr 2025 00:26:00 +0900",네오엠에스
"전기차 관련주, '룰루랄라 콧노래' 세아메카닉스·SK이노베이션·한온시...",http://www.finomy.com/news/articleView.html?idxno=231516,http://www.finomy.com/news/articleView.html?idxno=231516,"모베이스전자, 네오오토, 지엠비코리아, 경창산업 등은 상승했다. 하지만 삼성SDI, 영화테크, 한국단자, LS ELECTRIC, 엠에스오토텍, 명신산업, 아이윈, 티플랙스, 우수AMS, 삼영에스앤씨, 현대공업, 대창스틸, 나노팀, 화신... ","Thu, 19 Jun 2025 00:06:00 +0900",네오엠에스
자동차부품 상장기업 브랜드평판 6월 빅데이터 분석···1위 현대모비스...,http://www.wsobi.com/news/articleView.html?idxno=279971,http://www.wsobi.com/news/articleView.html?idxno=279971,"영화금속, 엠에스오토텍, 모토닉, 현대공업, DH오토리드, 상신브레이크, 두올, 핸즈코퍼레이션, 유성기업, SJM, 인지컨트롤스, 동양피스톤, 서연탑메탈, 인팩, 화승코퍼레이션, 세원정공, 네오티스... ","Wed, 11 Jun 2025 09:10:00 +0900",네오엠에스
"자동차부품 상장기업 브랜드평판 6월 1위 현대모비스, 2위 오리엔트정공...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=350651,https://www.pinpointnews.co.kr/news/articleView.html?idxno=350651,"영화금속, 엠에스오토텍, 모토닉, 현대공업, DH오토리드, 상신브레이크, 두올, 핸즈코퍼레이션, 유성기업, SJM, 인지컨트롤스, 동양피스톤, 서연탑메탈, 인팩, 화승코퍼레이션, 세원정공, 네오티스... ","Wed, 11 Jun 2025 07:22:00 +0900",네오엠에스
"전기차·방산·항공 삼킨다… 한일단조, 정밀단조 新강자 부상",https://www.pinpointnews.co.kr/news/articleView.html?idxno=351345,https://www.pinpointnews.co.kr/news/articleView.html?idxno=351345,"영화금속, 엠에스오토텍, 모토닉, 현대공업, DH오토리드, 상신브레이크, 두올, 핸즈코퍼레이션, 유성기업, SJM, 인지컨트롤스, 동양피스톤, 서연탑메탈, 인팩, 화승코퍼레이션, 세원정공, 네오티스, 서진오토모티브, 코다코... ","Fri, 13 Jun 2025 10:00:00 +0900",네오엠에스
[SEWC 2023이 남긴 것] 대한민국 구조기술 ‘존재감’,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202310310950504440132,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202310310950504440132,"강우영 오푸로구조기술사사무소 대표소장은 “SEWC 2023을 통한 세계 구조기술자 간 네트워킹에 우리나라 구조기술자들도 한 자리를 차지할 수 있게 됐다”며, “글로벌 구조기술자 사이에서 우리나라 구조기술의... ","Wed, 01 Nov 2023 06:22:00 +0900",오푸로구조기술사사무소
"구조 기술사 오푸스펄, 군포 리모델링 단지에 특허공법 적용",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202302271500502380316,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202302271500502380316,공사비와 공사 기간 단축기대 조합원 분담금 감소 효과까지 구조 기술사사무소 오푸스펄(opus pearlㆍ대표 이인영)이 주택 리모델링의 수직·수평 증축으로 인한 기존 파일(Pile·말뚝) 공사의 단점을 보완한 공법을... ,"Wed, 01 Mar 2023 17:42:00 +0900",오푸로구조기술사사무소
"교과부, 기술사 39명에 표창",,https://n.news.naver.com/mnews/article/001/0004933182?sid=102,단체상- (주)대한콘설탄트 │ │ │· 단체상- (주)대영엔지니어링 │ │ │· 단체상- (주)오푸스펄구조기술사사무소 │ └───┴─────────────────────────────────┘ shk999@yna.co.kr,"Sun, 27 Feb 2011 11:30:00 +0900",오푸로구조기술사사무소
과기발전 공로 기술사-기업 표창,http://news.donga.com/3/all/20110228/35176426/1,https://n.news.naver.com/mnews/article/020/0002215573?sid=102,"기유경 진전기엔지니어링 이사, 김낙응 대한기술사회 고문, 목희수 덴소풍성 부사장이, 교과부장관표창에는 대영엔지니어링, 대한콘설턴트, 오푸스펄구조기술사사무소 등 3개 기업과 기술사 33명이 선정됐다.","Mon, 28 Feb 2011 03:31:00 +0900",오푸로구조기술사사무소
[하우징 발언대] 공동주택 수평ㆍ수직증축형 리모델링 인허가의 허와 실,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202410151343333420526,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202410151343333420526,"이인영 ㈜오푸스펄구조기술사사무소 대표 공동주택 리모델링 사업의 대관업무(인허가) 진행 절차는 크게 수직증축을 동반하는 사업과 수직증축이 없는 사업으로 구분되며, 수직증축을 동반하지 않는 경우엔 전문기관의... ","Wed, 16 Oct 2024 06:20:00 +0900",오푸로구조기술사사무소
울산대 출신 사장들 후배 채용 박람회 열어,,https://n.news.naver.com/mnews/article/001/0005377533?sid=102,서울의 오푸스펄구조기술사사무소(대표 이인영ㆍ73학번) 등이 참가했다. 전시회에서는 사장 선배들과 재학생 후배들의 즉석 간담회도 이뤄졌다. 강석봉 울산대 건축대학장은 &quot;청년 취업이 점점 어려워진 현실을... ,"Thu, 17 Nov 2011 22:13:00 +0900",오푸로구조기술사사무소
두올테크 '수행·계약건수·용역비' 3관왕,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201402191344389521001,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201402191344389521001,"엔지니어링업체 중에서는 가상건축엔지니어링이 수행건수가 4건으로 가장 많았고, 한일엠이씨와 예다종합설계감리사무소가 각 3건, 오푸스펄구조기술사사무소 1건 등이었다. 가상건축엔지니어링은... ","Thu, 20 Feb 2014 06:06:00 +0900",오푸로구조기술사사무소
"우림피티에스, 주가 급락…방한 우크라 특사단 &quot;무기 사겠다&quot; 재건株↓",http://www.thebigdata.co.kr/view.php?ud=202411290625048449cd1e7f0bdf_23,http://www.thebigdata.co.kr/view.php?ud=202411290625048449cd1e7f0bdf_23,"이 소식에 우림피티에스와 삼부토건, 대동, TYM, 대동기어, 대동금속, 부산산업, SG, 에스와이스틸텍 등이 약세를 보이고 있다. 우림피티에스는 지난 2000년 3월 산업용 감속기, 건설중장비용 감속기, 풍력발전기 부품 등을... ","Fri, 29 Nov 2024 06:26:00 +0900",우림토건
